error_rate,continuation_probability,replicate,root_seed,trials,max_rounds,mean_match_length,settled_generation,n_survivors,cooperation_rate,mean_payoff,non_defector_share,share_Always_Cooperate,share_Always_Defect,share_Tit-for-Tat,share_Tit-for-Two-Tats,share_Two-Tits-for-Tat,share_Grim_Trigger,share_Generous_TFT,share_Contrite_TFT,share_Pavlov,share_Suspicious_TFT,share_Prober,share_Gradual,share_Soft_Majority,share_Random,share_Alternator,survivors
0.06,0.9,4,20260906,800,88,10.0338,1660,1,0.896993,2.887974,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.08,0.9,0,20260902,800,88,9.9751,1991,1,0.855614,2.835178,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.08,0.9,1,20260903,800,88,9.9723,1458,1,0.867534,2.848243,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.08,0.9,2,20260904,800,88,10.0549,1386,1,0.865844,2.845926,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.08,0.9,3,20260905,800,88,9.9948,1139,1,0.871254,2.853496,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.08,0.9,4,20260906,800,88,10.0338,1462,1,0.866601,2.849608,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.1,0.9,0,20260902,800,88,9.9751,1771,1,0.824231,2.792361,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.1,0.9,1,20260903,800,88,9.9723,1495,1,0.838002,2.808932,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.1,0.9,2,20260904,800,88,10.0549,1545,1,0.831599,2.799987,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.1,0.9,3,20260905,800,88,9.9948,1152,1,0.839006,2.812369,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.1,0.9,4,20260906,800,88,10.0338,1315,1,0.839935,2.814575,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.12,0.9,0,20260902,800,88,9.9751,1536,1,0.796862,2.753801,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.12,0.9,1,20260903,800,88,9.9723,1223,1,0.813557,2.775634,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.12,0.9,2,20260904,800,88,10.0549,1703,1,0.802107,2.760473,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.12,0.9,3,20260905,800,88,9.9948,1082,1,0.813725,2.779073,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.12,0.9,4,20260906,800,88,10.0338,1309,1,0.811046,2.777582,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.14,0.9,0,20260902,800,88,9.9751,1786,1,0.770648,2.714937,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.14,0.9,1,20260903,800,88,9.9723,1342,1,0.786271,2.736324,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.14,0.9,2,20260904,800,88,10.0549,1540,1,0.774351,2.722051,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.14,0.9,3,20260905,800,88,9.9948,1246,1,0.784869,2.738747,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.14,0.9,4,20260906,800,88,10.0338,1501,1,0.783529,2.742876,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.16,0.9,0,20260902,800,88,9.9751,2027,1,0.747902,2.681000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.16,0.9,1,20260903,800,88,9.9723,1578,1,0.757400,2.693578,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.16,0.9,2,20260904,800,88,10.0549,1893,1,0.751992,2.690568,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.16,0.9,3,20260905,800,88,9.9948,1750,1,0.759465,2.699038,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.16,0.9,4,20260906,800,88,10.0338,1613,1,0.755882,2.702680,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.18,0.9,0,20260902,800,88,9.9751,14788,5,0.576100,2.403795,1.000000,0.000000,0.000000,0.547946,0.000000,0.000000,0.000000,0.176411,0.000000,0.000000,0.065802,0.014269,0.000000,0.000000,0.000000,0.195572,"Tit-for-Tat;Generous TFT;Suspicious TFT;Prober;Alternator"
0.18,0.9,1,20260903,800,88,9.9723,2250,1,0.732228,2.656382,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.18,0.9,2,20260904,800,88,10.0549,2731,1,0.727319,2.651375,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.18,0.9,3,20260905,800,88,9.9948,2170,1,0.734616,2.661857,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.18,0.9,4,20260906,800,88,10.0338,1673,1,0.733595,2.669150,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.2,0.9,0,20260902,800,88,9.9751,,5,0.499377,2.257002,0.960939,0.000000,0.039061,0.463197,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.268695,0.000002,0.000000,0.000000,0.000000,0.229045,"Always Defect;Tit-for-Tat;Suspicious TFT;Prober;Alternator"
0.2,0.9,1,20260903,800,88,9.9723,3382,1,0.710095,2.621300,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.2,0.9,2,20260904,800,88,10.0549,7746,1,0.704639,2.617129,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.2,0.9,3,20260905,800,88,9.9948,2887,1,0.710075,2.623011,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.2,0.9,4,20260906,800,88,10.0338,1773,1,0.710588,2.632418,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.22,0.9,0,20260902,800,88,9.9751,801,1,0.217757,1.607543,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.22,0.9,1,20260903,800,88,9.9723,4217,1,0.370229,1.922338,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Grim Trigger"
0.22,0.9,2,20260904,800,88,10.0549,1211,1,0.214537,1.595114,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.22,0.9,3,20260905,800,88,9.9948,773,1,0.219301,1.611050,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.22,0.9,4,20260906,800,88,10.0338,2665,1,0.687451,2.593595,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.24,0.9,0,20260902,800,88,9.9751,809,1,0.236907,1.655615,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.24,0.9,1,20260903,800,88,9.9723,1022,1,0.237483,1.659263,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.24,0.9,2,20260904,800,88,10.0549,1001,1,0.236113,1.649022,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.24,0.9,3,20260905,800,88,9.9948,723,1,0.239869,1.663259,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.24,0.9,4,20260906,800,88,10.0338,957,1,0.238809,1.661545,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.26,0.9,0,20260902,800,88,9.9751,777,1,0.258273,1.707465,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.26,0.9,1,20260903,800,88,9.9723,1113,1,0.258134,1.710890,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.26,0.9,2,20260904,800,88,10.0549,900,1,0.256898,1.700559,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.26,0.9,3,20260905,800,88,9.9948,673,1,0.259340,1.712060,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.26,0.9,4,20260906,800,88,10.0338,1069,1,0.259105,1.711937,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.28,0.9,0,20260902,800,88,9.9751,811,1,0.277488,1.755341,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.28,0.9,1,20260903,800,88,9.9723,998,1,0.277164,1.758975,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.28,0.9,2,20260904,800,88,10.0549,858,1,0.279628,1.758053,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.28,0.9,3,20260905,800,88,9.9948,652,1,0.279360,1.761166,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.28,0.9,4,20260906,800,88,10.0338,1273,1,0.278515,1.759547,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.3,0.9,0,20260902,800,88,9.9751,931,1,0.298202,1.805367,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.3,0.9,1,20260903,800,88,9.9723,1252,1,0.295834,1.802137,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.3,0.9,2,20260904,800,88,10.0549,949,1,0.299076,1.805093,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.3,0.9,3,20260905,800,88,9.9948,647,1,0.301692,1.813314,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.3,0.9,4,20260906,800,88,10.0338,1211,1,0.297484,1.805450,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.32,0.9,0,20260902,800,88,9.9751,1210,1,0.318525,1.851615,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.32,0.9,1,20260903,800,88,9.9723,1808,1,0.314744,1.848061,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.32,0.9,2,20260904,800,88,10.0549,1134,1,0.317795,1.850188,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.32,0.9,3,20260905,800,88,9.9948,694,1,0.320737,1.858282,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.32,0.9,4,20260906,800,88,10.0338,1565,1,0.317021,1.849519,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.34,0.9,0,20260902,800,88,9.9751,1272,1,0.338913,1.901055,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.34,0.9,1,20260903,800,88,9.9723,1839,1,0.333834,1.892364,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.34,0.9,2,20260904,800,88,10.0549,1400,1,0.339006,1.900450,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.34,0.9,3,20260905,800,88,9.9948,798,1,0.341609,1.905927,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.34,0.9,4,20260906,800,88,10.0338,2387,1,0.337064,1.895359,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.35,0.9,0,20260902,800,88,9.9751,1315,1,0.348163,1.922160,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.35,0.9,1,20260903,800,88,9.9723,2467,1,0.343739,1.915476,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.35,0.9,2,20260904,800,88,10.0549,1609,1,0.348244,1.923423,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.35,0.9,3,20260905,800,88,9.9948,818,1,0.351223,1.928441,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0.35,0.9,4,20260906,800,88,10.0338,2384,1,0.348508,1.921725,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Always Defect"
0,0.95,0,20260902,501,180,19.9590,200,10,1.000000,3.000000,1.000000,0.051340,0.000000,0.130817,0.070217,0.086186,0.087757,0.103534,0.130871,0.092152,0.000000,0.000000,0.142371,0.104756,0.000000,0.000000,"Always Cooperate;Tit-for-Tat;Tit-for-Two-Tats;Two-Tits-for-Tat;Grim Trigger;Generous TFT;Contrite TFT;Pavlov;Gradual;Soft Majority"
0,0.95,1,20260903,501,180,19.9430,197,10,1.000000,3.000000,1.000000,0.051903,0.000000,0.130011,0.070749,0.086554,0.088399,0.103462,0.130769,0.091776,0.000000,0.000000,0.142792,0.103585,0.000000,0.000000,"Always Cooperate;Tit-for-Tat;Tit-for-Two-Tats;Two-Tits-for-Tat;Grim Trigger;Generous TFT;Contrite TFT;Pavlov;Gradual;Soft Majority"
0,0.95,2,20260904,501,180,20.0996,194,10,1.000000,3.000000,1.000000,0.051771,0.000000,0.130508,0.070840,0.086576,0.089006,0.102668,0.130757,0.092029,0.000000,0.000000,0.141758,0.104088,0.000000,0.000000,"Always Cooperate;Tit-for-Tat;Tit-for-Two-Tats;Two-Tits-for-Tat;Grim Trigger;Generous TFT;Contrite TFT;Pavlov;Gradual;Soft Majority"
0,0.95,3,20260905,501,180,20.0806,200,10,1.000000,3.000000,1.000000,0.051728,0.000000,0.130582,0.070005,0.086710,0.087506,0.105540,0.130217,0.091632,0.000000,0.000000,0.141721,0.104360,0.000000,0.000000,"Always Cooperate;Tit-for-Tat;Tit-for-Two-Tats;Two-Tits-for-Tat;Grim Trigger;Generous TFT;Contrite TFT;Pavlov;Gradual;Soft Majority"
0,0.95,4,20260906,501,180,20.0649,197,10,1.000000,3.000000,1.000000,0.051269,0.000000,0.130729,0.070626,0.085942,0.088741,0.104178,0.130922,0.091360,0.000000,0.000000,0.142278,0.103954,0.000000,0.000000,"Always Cooperate;Tit-for-Tat;Tit-for-Two-Tats;Two-Tits-for-Tat;Grim Trigger;Generous TFT;Contrite TFT;Pavlov;Gradual;Soft Majority"
0.02,0.95,0,20260902,501,180,19.9590,3124,1,0.962205,2.961646,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.02,0.95,1,20260903,501,180,19.9430,3168,1,0.961888,2.959459,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.02,0.95,2,20260904,501,180,20.0996,2799,1,0.963775,2.962345,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.02,0.95,3,20260905,501,180,20.0806,2699,1,0.963469,2.962259,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.02,0.95,4,20260906,501,180,20.0649,4040,1,0.960746,2.959580,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.04,0.95,0,20260902,501,180,19.9590,1737,1,0.927626,2.923059,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.04,0.95,1,20260903,501,180,19.9430,1612,1,0.928896,2.922772,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.04,0.95,2,20260904,501,180,20.0996,1565,1,0.928503,2.923928,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.04,0.95,3,20260905,501,180,20.0806,1543,1,0.928852,2.922906,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.04,0.95,4,20260906,501,180,20.0649,1900,1,0.926205,2.921638,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.06,0.95,0,20260902,501,180,19.9590,1512,1,0.891975,2.882282,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.06,0.95,1,20260903,501,180,19.9430,1221,1,0.896326,2.883974,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.06,0.95,2,20260904,501,180,20.0996,1388,1,0.895234,2.883222,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.06,0.95,3,20260905,501,180,20.0806,1091,1,0.897360,2.885972,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.06,0.95,4,20260906,501,180,20.0649,1300,1,0.892149,2.881850,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.08,0.95,0,20260902,501,180,19.9590,1337,1,0.859167,2.842576,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.08,0.95,1,20260903,501,180,19.9430,1153,1,0.863334,2.842641,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.08,0.95,2,20260904,501,180,20.0996,1056,1,0.861725,2.841230,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.08,0.95,3,20260905,501,180,20.0806,952,1,0.864406,2.844452,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.08,0.95,4,20260906,501,180,20.0649,1102,1,0.863243,2.846434,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.1,0.95,0,20260902,501,180,19.9590,1157,1,0.824914,2.795834,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.1,0.95,1,20260903,501,180,19.9430,1231,1,0.832876,2.802787,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.1,0.95,2,20260904,501,180,20.0996,1139,1,0.829981,2.797855,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
0.1,0.95,3,20260905,501,180,20.0806,847,1,0.833568,2.805553,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Contrite TFT"
